Subject,Cond,Exper,Inifile,Date,Time,que1,instrConsc1,conscMPQ1,conscMPQ2,conscMPQ3,conscMPQ4,conscMPQ5,conscMPQ6,conscMPQ7,conscMPQ8,conscMPQ9,conscMPQ10,conscNEO1,conscNEO2,conscNEO3,conscNEO4,conscNEO5,conscNEO6,conscNEO7,conscNEO8,conscNEO9,conscNEO10,conscNEO11,conscNEO12,conscNEO13,conscNEO14,conscNEO15,conscNEO16,tinstrConsc1,tconscMPQ1,tconscMPQ2,tconscMPQ3,tconscMPQ4,tconscMPQ5,tconscMPQ6,tconscMPQ7,tconscMPQ8,tconscMPQ9,tconscMPQ10,tconscNEO1,tconscNEO2,tconscNEO3,tconscNEO4,tconscNEO5,tconscNEO6,tconscNEO7,tconscNEO8,tconscNEO9,tconscNEO10,tconscNEO11,tconscNEO12,tconscNEO13,tconscNEO14,tconscNEO15,tconscNEO16,que2,instConscAdj,conscAdj1,conscAdj2,conscAdj3,conscAdj4,conscAdj5,conscAdj6,conscAdj7,conscAdj8,conscAdj9,conscAdj10,conscAdj11,conscAdj12,tinstConscAdj,tconscAdj1,tconscAdj2,tconscAdj3,tconscAdj4,tconscAdj5,tconscAdj6,tconscAdj7,tconscAdj8,tconscAdj9,tconscAdj10,tconscAdj11,tconscAdj12,que3,que4,ncog1,ncog2,ncog3,ncog4,ncog5,ncog6,ncog7,ncog8,ncog9,ncog10,ncog11,ncog12,ncog13,ncog14,ncog15,ncog16,ncog17,ncog18,tNFCinstr1,tNFCinstr2,tncog1,tncog2,tncog3,tncog4,tncog5,tncog6,tncog7,tncog8,tncog9,tncog10,tncog11,tncog12,tncog13,tncog14,tncog15,tncog16,tncog17,tncog18,que5,persQueInstr,prf_cs1,prf_im1,jpi_comp1,jpi_inno1,spi_cnv1,prf_cs2,prf_im2,jpi_comp2,jpi_inno2,spi_cnv2,prf_cs3,prf_im3,jpi_comp3,jpi_inno3,spi_cnv3,prf_cs4,prf_im4,jpi_comp4,jpi_inno4,spi_cnv4,prf_cs5,prf_im5,jpi_comp5,jpi_inno5,spi_cnv5,prf_cs6,prf_im6,jpi_comp6,jpi_inno6,spi_cnv6,prf_cs7,prf_im7,jpi_comp7,jpi_inno7,spi_cnv7,prf_cs8,prf_im8,jpi_comp8,jpi_inno8,spi_cnv8,prf_cs9,prf_im9,jpi_comp9,jpi_inno9,spi_cnv9,prf_cs10,prf_im10,jpi_comp10,jpi_inno10,spi_cnv10,prf_cs11,prf_im11,jpi_comp11,jpi_inno11,spi_cnv11,prf_cs12,prf_im12,jpi_comp12,jpi_inno12,spi_cnv12,prf_cs13,prf_im13,jpi_comp13,jpi_inno13,spi_cnv13,prf_cs14,prf_im14,jpi_comp14,jpi_inno14,spi_cnv14,prf_cs15,prf_im15,jpi_comp15,jpi_inno15,spi_cnv15,prf_cs16,prf_im16,jpi_comp16,jpi_inno16,jpi_comp17,jpi_inno17,jpi_comp18,jpi_inno18,jpi_comp19,jpi_inno19,jpi_comp20,jpi_inno20,tpersQueInstr,tprf_cs1,tprf_im1,tjpi_comp1,tjpi_inno1,tspi_cnv1,tprf_cs2,tprf_im2,tjpi_comp2,tjpi_inno2,tspi_cnv2,tprf_cs3,tprf_im3,tjpi_comp3,tjpi_inno3,tspi_cnv3,tprf_cs4,tprf_im4,tjpi_comp4,tjpi_inno4,tspi_cnv4,tprf_cs5,tprf_im5,tjpi_comp5,tjpi_inno5,tspi_cnv5,tprf_cs6,tprf_im6,tjpi_comp6,tjpi_inno6,tspi_cnv6,tprf_cs7,tprf_im7,tjpi_comp7,tjpi_inno7,tspi_cnv7,tprf_cs8,tprf_im8,tjpi_comp8,tjpi_inno8,tspi_cnv8,tprf_cs9,tprf_im9,tjpi_comp9,tjpi_inno9,tspi_cnv9,tprf_cs10,tprf_im10,tjpi_comp10,tjpi_inno10,tspi_cnv10,tprf_cs11,tprf_im11,tjpi_comp11,tjpi_inno11,tspi_cnv11,tprf_cs12,tprf_im12,tjpi_comp12,tjpi_inno12,tspi_cnv12,tprf_cs13,tprf_im13,tjpi_comp13,tjpi_inno13,tspi_cnv13,tprf_cs14,tprf_im14,tjpi_comp14,tjpi_inno14,tspi_cnv14,tprf_cs15,tprf_im15,tjpi_comp15,tjpi_inno15,tspi_cnv15,tprf_cs16,tprf_im16,tjpi_comp16,tjpi_inno16,tjpi_comp17,tjpi_inno17,tjpi_comp18,tjpi_inno18,tjpi_comp19,tjpi_inno19,tjpi_comp20,tjpi_inno20,que6,instrPID,PID1_d,PID2_i,PID3_d,PID4_i,PID5_i,PID6_d,PID7_d,PID8_i,PID9_i,PID10_d,PID11_d,PID12_i,PID13_d,PID14_d,PID15_i,PID16_d,PID17_i,PID18_i,tinstrPID,tPID1_d,tPID2_i,tPID3_d,tPID4_i,tPID5_i,tPID6_d,tPID7_d,tPID8_i,tPID9_i,tPID10_d,tPID11_d,tPID12_i,tPID13_d,tPID14_d,tPID15_i,tPID16_d,tPID17_i,tPID18_i,que7,gender,ethn,age,debrWIT,debrAMP1,debrAMP2,debrAMP3,debrAMP4,debrAMP5,race1,race2,race3,race4,race5,race6,tdebrWIT,tdebrAMP1,tdebrAMP2,tdebrAMP3,tdebrAMP4,tdebrAMP5,trace1,trace2,trace3,trace4,trace5,trace6
61,3,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/24/2012,12:36:58,conscientiousness,ok,5,1,5,5,2,1,4,2,4,2,3,5,2,4,2,5,1,4,2,5,2,5,2,4,2,5,8766,5015,2078,3109,1547,8000,4235,4203,6531,2015,3828,10438,2250,2609,3250,2204,2312,5187,2062,3781,2218,8344,3250,5594,3063,1969,2406,conscientiousnessAdjectives,ok,5,1,5,5,1,1,5,1,1,4,4,1,8703,5141,3000,1500,1922,1750,1438,2641,2718,2672,2515,2594,3219,intro_slides,NFC,2,2,3,2,2,2,4,2,3,3,4,2,2,5,4,1,2,5,7641,3297,6641,5812,15109,8750,7641,4297,2984,13968,7734,10203,3610,4375,5359,3281,14375,6062,9250,5516,persQuestionnaires,ok,1,5,5,5,5,4,5,2,2,5,3,4,5,4,4,4,5,3,1,2,5,4,2,2,4,1,4,5,2,1,1,1,4,2,3,2,2,5,4,3,4,1,2,4,1,2,5,5,2,3,4,2,2,2,2,4,4,2,1,3,1,5,3,1,3,2,4,4,4,5,4,3,5,1,2,5,4,4,4,4,4,5,2,5,2,4,4,13406,7062,5969,4641,4406,4281,5610,3625,3938,6984,6266,14172,2797,2906,2859,4766,6594,1562,5328,5390,5781,15093,5125,6953,3515,6156,5984,4532,3485,5578,5547,4407,3125,4812,5750,3031,12125,6421,4391,15172,12875,5937,4109,3609,3656,4797,8516,4328,4516,3515,10078,10640,3062,10562,2563,10610,4735,9375,7625,3188,4578,2578,5781,9032,2484,11000,6234,7219,7141,4563,2750,9703,8953,5219,4828,5531,5297,5094,3141,4453,14563,5718,2032,6469,3140,3000,9328,6157,PID,ok,5,5,4,1,2,4,5,4,4,5,5,5,4,4,1,4,3,4,6000,8984,16468,7016,6985,15469,3031,4328,11140,9172,1782,4813,4359,9328,3579,4969,6984,5969,8125,post,1,chinese,18,ok,1,3,ok,2,ok,3,2,2,1,2,2,62671,10516,10516,68125,2828,11359,5968,1734,1344,4422,4000,1656
63,6,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/26/2012,09:34:58,conscientiousness,ok,4,2,4,4,4,4,3,1,4,3,3,2,4,3,3,3,3,2,4,4,4,2,3,4,2,2,19063,4093,5578,9281,1046,3641,2391,5343,2921,2359,1828,2750,2453,1594,2484,2110,2110,2547,2485,2078,1890,4219,4938,1875,1828,18141,3015,conscientiousnessAdjectives,ok,4,2,4,3,2,4,4,2,1,4,4,2,19078,3172,1953,1360,2954,4109,2172,3282,2125,3312,2797,2954,3750,intro_slides,NFC,4,3,2,2,4,2,4,2,4,4,4,1,3,2,3,5,2,4,6438,6672,9484,3546,5281,4219,5500,6750,6046,4218,8563,8078,5172,5125,3703,3125,7516,3812,7359,4922,persQuestionnaires,ok,2,3,2,4,4,2,4,4,2,4,1,4,4,3,3,2,4,3,2,2,2,2,4,2,1,4,4,3,4,2,2,2,4,4,3,4,2,2,2,1,2,3,3,4,3,4,3,2,4,3,2,2,4,3,2,4,3,4,2,2,2,2,5,4,4,3,2,3,4,4,3,2,3,2,2,4,4,2,2,2,4,3,5,4,2,4,4,24344,6734,4156,6797,2610,4093,5359,3360,3985,5172,3422,3328,3484,2422,5672,4125,6109,1984,5016,3813,5000,4172,2469,5750,3171,5438,7813,4610,9703,6890,4422,3110,3282,4563,10547,2921,4797,12250,4938,7093,2969,14641,3156,3703,3438,3453,3157,3172,2844,2516,5469,5562,1938,4172,2641,4985,10985,5437,3218,4390,3735,4172,6578,3078,4297,2156,2719,2610,3985,5516,3500,4766,9688,3532,3360,2953,3031,2641,3687,3922,4094,3468,3219,3547,4390,4094,8437,3547,PID,ok,4,3,3,2,4,4,5,3,3,4,4,3,4,4,3,4,2,3,10422,5172,3672,4859,6828,3937,5984,3688,5969,6640,2328,4407,3969,24000,2188,2782,3953,2500,6484,post,1,caucasian,18,ok,2,4,ok,1,ok,3,2,2,1,1,2,69500,6735,4766,62125,4078,14422,5156,2266,1500,5765,1969,2110
68,5,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/26/2012,10:41:13,conscientiousness,ok,5,3,3,4,2,2,5,2,4,1,2,4,5,4,3,4,3,2,5,4,2,3,2,5,2,3,35250,5188,6172,4890,1563,3860,2735,3219,2312,2656,3359,2734,2563,4125,3422,11813,13172,4266,9438,2375,1969,1516,4265,1406,14640,3594,1828,conscientiousnessAdjectives,ok,5,1,5,4,1,1,5,2,1,4,4,1,21828,2719,3297,860,2188,1468,1391,5266,1516,1500,2484,1187,3188,intro_slides,NFC,2,3,2,2,3,2,5,4,3,4,4,2,4,2,3,2,4,4,5437,6844,5391,17734,5703,7515,20297,6313,6187,5234,25609,11141,16719,4484,8797,7547,9312,21562,9594,13407,persQuestionnaires,ok,2,4,4,2,5,5,3,3,4,5,2,4,5,3,4,3,5,5,4,3,2,2,4,3,4,3,5,5,4,3,1,3,4,3,4,4,4,1,3,5,2,2,5,2,5,5,5,1,5,3,1,1,3,1,4,5,4,4,3,3,5,2,2,2,4,4,3,4,3,4,3,2,2,1,2,5,4,2,3,3,3,2,4,4,2,3,4,37656,5906,5140,6203,6953,3719,2468,5297,3813,5360,2812,3797,4516,5391,4204,4656,8828,2265,3922,8828,12500,5641,8219,7765,6938,3454,8781,3375,5219,4250,11109,7938,12094,5156,7516,3594,6266,6406,9453,14328,2984,6578,3656,3219,5766,3625,7656,1860,2938,4219,5140,9250,6078,6422,2625,11547,6156,3656,6531,4110,8282,2468,3625,7453,10125,3469,3813,5688,12047,13422,5078,14047,5094,9390,6015,5078,5015,5500,7578,6454,7156,28109,3093,8547,5734,6515,14656,7281,PID,ok,5,3,4,1,4,4,5,2,2,4,4,4,4,5,1,5,3,1,36781,8328,11813,2719,5062,7766,3297,4063,17921,3468,4953,9032,8266,10015,2953,2093,3578,2797,2938,post,2,Caucasian - European,18,ok,2,3,ok,2,ok,3,2,2,1,1,1,49969,8922,7187,49063,6735,54953,7469,2750,2078,2329,1671,3063
73,1,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/26/2012,11:45:00,conscientiousness,ok,4,4,5,3,2,2,4,3,4,2,4,5,4,3,4,2,4,5,4,3,3,4,5,2,3,5,28094,4266,5328,11281,3000,2906,5187,7078,4469,6219,4594,3094,3562,2360,4250,2844,5391,2421,2250,4109,3782,3719,5312,2172,3969,9359,5218,conscientiousnessAdjectives,ok,4,2,4,3,5,4,3,3,2,3,4,2,4906,3797,1641,2437,2328,2203,3422,8125,813,1891,5422,1797,2844,intro_slides,NFC,3,4,4,5,3,5,1,5,5,4,5,2,2,4,5,4,1,5,5125,6016,4078,9344,6703,4453,8625,10593,7953,6344,6343,13437,3813,4422,8203,4516,7922,4578,7047,7281,persQuestionnaires,ok,2,5,4,5,5,4,5,4,1,4,1,3,4,3,5,4,5,3,5,1,3,4,4,4,5,3,4,5,4,5,1,3,5,4,5,5,1,2,3,2,2,4,3,1,5,4,5,2,2,1,1,4,5,4,5,5,4,5,2,2,1,5,5,5,4,5,4,4,4,5,4,4,1,4,5,5,4,3,1,4,2,4,1,3,4,4,5,17907,6218,10266,11485,9875,6281,10032,4000,5015,14984,7859,4672,3015,4781,6969,2610,8407,1922,9688,5188,4688,16000,10109,7406,21984,3657,8516,6172,8422,4453,3688,9313,3891,9656,6016,2562,30859,14937,17172,7594,6016,21625,4313,11891,4234,3297,6672,3969,4188,2625,10110,8547,3812,4719,9375,12250,7578,5203,5766,6359,5328,7953,5797,5719,5891,4735,9563,7625,14875,4750,3547,20125,7125,5625,4516,2610,3500,18125,4235,8266,3954,5156,3359,4484,10000,9140,14421,7469,PID,ok,4,2,4,1,3,5,4,4,3,4,3,2,4,5,4,4,3,3,21609,5218,4922,7235,8219,8547,3016,5735,19031,4453,2078,23844,8391,10359,2515,3594,9485,5282,4781,post,2,Caucasian,20,ok,2,4,ok,2,ok,3,2,2,1,2,2,231890,13641,9297,155406,2625,117703,4656,2406,2875,2656,5375,1703
77,5,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/26/2012,12:33:10,conscientiousness,ok,5,1,4,4,4,1,3,2,5,2,4,4,3,3,2,3,3,2,3,4,2,4,3,3,1,3,20359,3766,7093,4921,1469,4828,2281,3329,4109,2250,3485,3344,3031,6938,5859,4390,2766,5079,2922,3938,3516,2328,4109,2250,5172,3828,4265,conscientiousnessAdjectives,ok,4,4,1,3,3,2,3,2,4,1,4,1,5109,4734,1843,1562,2625,2828,2047,2687,1562,1422,3797,1234,1562,intro_slides,NFC,4,4,2,2,3,3,4,4,4,3,2,4,2,1,4,4,2,4,7235,6734,7516,5875,7610,4688,6094,5969,2046,3875,3640,6500,4031,2922,6000,4718,9313,6282,5360,5734,persQuestionnaires,ok,3,2,4,3,4,4,5,4,4,4,2,3,3,3,2,4,2,4,5,3,2,4,5,3,4,1,1,4,4,1,3,4,4,3,4,4,2,4,4,5,1,5,3,4,3,4,2,1,4,3,2,3,2,1,2,4,2,3,3,2,1,1,3,3,4,4,4,5,5,4,2,3,2,1,3,5,4,1,3,4,3,3,4,4,3,4,4,10984,4250,5672,4000,5531,2281,3437,3422,4547,6890,4672,3750,4656,3422,3734,4250,7171,3031,4359,5593,5578,5453,5110,3859,4188,6906,3672,7891,6125,5875,2906,4157,5453,2719,4344,4297,5062,7000,7125,4062,2672,5906,4547,5453,6860,3094,4032,4016,5969,4437,5203,6172,5313,4547,3485,6032,4765,4953,6157,3687,6328,4203,6391,3687,7172,3281,2438,5078,2703,4157,4281,4938,5203,3844,4359,5188,5219,5719,2547,4344,5063,4985,5641,4250,2687,5703,5359,5656,PID,ok,4,3,3,2,5,4,4,4,2,4,4,4,4,4,2,3,3,4,23203,7016,2656,2594,7484,4015,4204,4406,5329,3547,2219,6062,5141,3328,1813,4187,6828,1578,4359,post,1,Canadian,18,ok,2,2,ok,3,ok,3,2,2,2,2,2,61594,9813,10984,58641,12500,15719,10703,2047,1672,3657,2594,2250
81,6,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/27/2012,11:26:54,conscientiousness,ok,2,5,4,4,4,4,2,4,2,3,3,2,2,3,4,4,4,4,4,3,3,5,4,3,1,2,11125,2781,1891,2203,1422,3578,1500,2812,2078,2219,1985,2875,2422,2578,2203,1812,3375,2640,2094,1735,1891,2579,1890,2094,4203,2235,3172,conscientiousnessAdjectives,ok,5,1,4,5,2,4,4,1,1,4,3,1,10219,2172,1672,1516,1156,1344,2188,1562,1687,1172,1593,1766,1781,intro_slides,NFC,4,2,1,4,1,4,2,2,1,2,2,2,3,4,4,3,1,5,3797,7781,4156,3406,3578,9156,4407,3969,2969,3860,4219,5468,5282,5157,4609,2485,4578,7078,6547,4250,persQuestionnaires,ok,1,1,1,4,5,1,2,3,2,4,1,4,4,3,5,2,4,5,2,1,2,5,2,3,4,2,3,1,2,1,2,2,3,2,5,4,2,2,4,2,5,2,1,4,5,2,2,5,1,1,1,1,2,2,1,2,5,2,2,1,5,4,2,2,5,2,4,2,2,5,2,2,2,4,4,4,5,5,2,2,4,4,5,4,4,2,3,11328,2016,3641,3188,2562,2484,2468,5031,3516,4109,5266,3953,4484,3172,5766,3031,4562,1828,2500,3328,2890,8766,2422,6422,4782,4890,3016,3125,5953,3000,3125,5438,2016,3422,4578,2593,5157,6016,4140,6187,2609,4000,3141,2750,3422,2656,6078,2172,3000,2094,3265,4359,1859,3828,2187,2875,4453,1859,3125,4469,2953,3782,3468,5750,2453,2281,2078,4313,2641,3094,1953,5453,4328,4531,4344,3391,3063,2719,1734,2625,3672,2656,2156,3485,2938,3531,7734,5859,PID,ok,5,4,1,3,2,4,2,4,4,4,2,4,4,4,2,2,4,5,12531,3547,2969,4328,7219,4110,2781,3359,4391,3219,3266,5359,3062,9344,2563,2296,3156,1797,2782,post,1,caucasion,22,ok,2,5,ok,1,ok,3,2,2,1,2,2,41468,4062,4906,17828,4594,7546,7797,1984,1750,1938,3969,1500
84,3,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/27/2012,12:33:26,conscientiousness,ok,1,4,3,3,2,2,5,4,4,3,4,4,1,5,4,4,2,3,5,4,2,4,2,3,2,4,19828,3218,2859,3094,4157,3516,3296,2328,3250,4219,4359,5297,5531,3140,2703,2375,4672,3594,4594,2360,2344,2015,2344,5562,2891,3422,2625,conscientiousnessAdjectives,ok,4,2,4,4,2,2,1,2,1,5,4,2,11859,3422,1703,1812,1469,1578,1312,1797,2015,1484,2156,3765,4578,intro_slides,NFC,4,5,4,5,4,2,5,4,5,3,5,1,1,5,3,5,1,5,3609,9218,6016,3703,5812,7031,6094,4813,3265,4343,3578,6859,4203,4031,3562,4766,8453,5969,6937,4250,persQuestionnaires,ok,5,1,3,2,5,1,5,4,5,1,5,4,4,4,5,5,4,5,4,1,4,2,5,3,4,1,2,5,2,5,3,2,4,4,3,5,4,5,5,5,5,2,2,3,1,1,3,5,3,1,5,3,5,4,5,5,4,5,4,1,5,2,2,2,3,4,2,4,3,5,2,5,2,1,5,5,3,2,2,3,3,4,2,1,4,5,3,15047,4016,4563,5515,4704,3140,4469,2844,4969,5641,3922,5282,3359,4782,3922,2984,6844,4047,3219,4875,3515,9328,5671,3938,7593,7578,8469,4969,6969,3890,7094,4391,3047,3282,3141,5282,7235,5438,4938,5828,3250,5000,4984,3891,5281,3032,8235,4016,3954,5703,3609,7312,3468,2703,3625,5235,3407,4219,5250,4078,5718,4781,4093,7500,4500,4547,5266,4328,3547,4610,3360,5359,5546,4422,7031,3203,3922,3891,3281,7500,12547,5813,2468,7813,5656,9281,7359,8843,PID,ok,4,5,5,1,2,3,1,4,5,2,5,1,3,1,3,1,4,4,11672,9782,6485,4953,5297,4953,5015,4047,4797,4000,3313,9234,4375,6563,4125,3656,5453,2719,4062,post,2,caucasian,26,ok,2,3,ok,1,ok,3,2,1,1,1,1,53781,3125,5312,16094,5937,30187,5906,2375,2266,5656,5719,5438
91,4,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/28/2012,09:31:40,conscientiousness,ok,5,1,5,5,1,2,4,3,4,4,4,2,5,1,5,1,5,1,5,5,1,5,5,5,2,4,20437,5437,2218,2656,2485,2344,2187,2000,3516,2515,1156,2110,2953,2000,1843,1766,1906,3266,2719,1875,1875,2125,1703,1078,1578,4312,1828,conscientiousnessAdjectives,ok,4,2,4,4,4,1,5,4,3,4,4,2,8344,2797,1406,1453,1578,1016,2172,2062,1593,1969,1704,1781,1781,intro_slides,NFC,4,5,1,1,1,5,2,2,2,5,5,1,3,4,5,5,1,4,3484,7015,5078,3750,3266,3484,7860,3141,5875,4531,3141,7750,3015,3984,3531,3031,5469,3250,5094,3656,persQuestionnaires,ok,1,2,4,4,5,5,5,5,1,3,2,2,3,4,2,3,5,5,5,3,3,5,4,4,3,1,2,3,3,1,5,3,3,4,3,4,4,4,4,5,2,3,5,5,4,4,4,1,5,3,1,2,3,1,3,4,4,4,2,1,1,1,5,1,5,5,5,5,5,5,5,5,2,5,4,5,5,1,1,1,5,1,1,5,5,5,3,16250,3360,3844,4625,4094,2546,1672,3812,2609,4562,3859,3781,3750,4000,2297,3188,3734,1906,1844,3390,7719,2547,3437,3468,3766,2953,3125,5375,4219,1937,5125,6094,3203,4250,3235,4578,2312,3281,3250,2062,3062,6234,4265,2781,2734,5016,5860,1672,3578,2954,6266,6969,4234,4579,2953,4219,3141,1484,2156,4141,3859,5531,2656,5016,3390,2937,4031,2391,2375,1796,5938,2578,2844,2891,3375,2984,5031,3890,4188,3235,1782,4860,3297,4250,4141,1500,2000,3266,PID,ok,4,4,4,3,2,3,4,4,5,5,5,3,4,4,4,4,4,4,14078,3829,3953,3484,5312,6843,3469,3000,2938,2500,1610,4172,4062,2859,1390,3406,1531,1328,1046,post,1,Canadian,18,ok,2,2,ok,3,ok,3,2,2,2,1,2,85047,10109,4125,54921,7000,43391,6344,1531,1968,3438,3094,3047
94,3,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/28/2012,10:41:13,conscientiousness,ok,4,3,3,4,4,4,3,4,3,4,2,4,3,2,3,3,2,3,4,4,2,4,3,3,4,4,36062,7859,4891,4547,7140,2781,6297,3250,4656,2735,3188,2984,5031,1922,2328,2500,11766,6093,2266,1828,1625,2750,5000,2000,4813,3562,3000,conscientiousnessAdjectives,ok,4,2,2,4,2,4,3,3,2,2,2,4,14407,4688,5125,2641,2390,3625,1672,2563,2344,1937,3687,2375,4015,intro_slides,NFC,2,4,2,2,2,2,4,2,4,3,2,2,2,3,3,4,4,4,6671,15500,8093,15781,8906,13344,8531,7953,7360,11219,4969,11860,13312,5172,5094,3969,13265,8375,11000,6719,persQuestionnaires,ok,4,3,4,3,4,2,3,4,2,4,2,3,4,4,3,4,2,4,2,3,3,4,4,5,4,2,2,4,2,2,1,3,3,3,2,4,2,3,4,3,2,2,3,3,4,3,2,4,4,3,2,4,4,3,3,2,3,4,2,2,3,4,2,4,3,4,3,3,4,2,3,4,2,5,2,5,4,2,2,2,2,3,4,4,3,4,2,19047,4593,5000,7140,4781,4719,4812,9875,6094,8484,7921,10109,7218,10094,3672,5750,4296,2969,5250,9000,5156,10359,3391,6750,6172,19343,4422,3250,7656,3578,8797,8328,9125,10969,4796,6187,7000,19375,7203,7563,5031,14172,4296,3938,4891,6438,10750,8437,9031,3203,6453,9563,4313,2297,3703,13594,17266,5266,13656,9187,5359,6062,18375,6688,6562,4484,12844,5672,4312,6516,4422,12922,7766,16563,7782,5016,5875,5437,3344,15266,5906,4875,4781,4688,5485,10469,8671,10610,PID,ok,4,3,4,2,4,4,2,5,3,2,4,4,3,4,3,4,3,3,25969,8359,4047,4313,16079,6328,2031,5422,7937,4265,2141,10063,3485,9641,2172,3281,4297,3656,6156,post,2,Middle Eastern,18,ok,2,5,ok,1,ok,3,2,2,2,1,1,75219,9938,7640,84984,7156,38437,20906,2796,2172,7718,10172,6579
100,5,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/28/2012,11:34:00,conscientiousness,ok,4,4,4,4,5,2,1,2,4,3,1,5,4,5,1,4,1,5,2,4,3,2,1,2,2,5,18140,5547,3391,2968,2703,2156,2234,2109,2937,1718,1781,2016,2078,1984,1516,1860,2141,2296,2594,2516,2875,2672,2453,1734,4562,3562,1890,conscientiousnessAdjectives,ok,4,4,4,3,2,4,3,1,1,4,5,2,21578,4062,2484,2640,2812,1953,1750,3750,1796,1313,2125,1844,1750,intro_slides,NFC,2,1,5,4,4,1,4,5,4,2,1,3,1,1,3,5,4,4,4344,8515,5484,2968,3141,6812,6672,4063,2282,3250,4250,4921,3844,3954,2750,2610,10235,6516,6016,4625,persQuestionnaires,ok,3,4,3,2,4,2,4,3,5,3,1,2,4,2,3,2,4,3,1,4,2,3,4,3,5,1,4,4,5,1,2,4,5,3,2,4,5,1,4,3,2,1,4,3,4,3,4,1,4,4,1,2,4,3,5,4,2,2,4,1,3,2,5,3,2,4,4,4,3,5,2,3,4,5,4,5,2,1,4,4,2,2,5,4,3,2,4,32985,5156,4437,4594,3625,3719,4469,3000,3219,4375,4406,3125,2109,2125,3328,3016,3141,1860,2734,3344,4906,6094,3469,2438,5610,4375,2875,3640,5015,3859,2906,4266,3563,4172,6297,3703,4360,2547,9640,4016,6000,4921,2875,2969,2547,3781,2797,4093,2875,2188,7032,4547,2422,2016,2266,4453,3797,3266,6110,4078,2672,3485,3188,3141,3422,2968,2984,3015,2656,4953,2172,4203,3640,3734,2984,3266,4141,8875,3172,6500,3141,3125,2656,2562,3531,3094,5766,3968,PID,ok,4,4,4,2,4,4,3,4,5,4,4,4,5,3,4,2,3,3,13937,6500,4000,3781,5797,4454,2797,2937,4515,1969,2954,5672,4625,3859,2328,3125,4032,2219,6281,post,1,Chinese,18,ok,1,3,ok,2,ok,3,2,2,2,2,2,112328,7344,7141,70390,5421,35110,5688,1687,1500,2312,4281,1859
101,2,C:\Documents and Settings\replicationlab\My Documents\replicationStudy\start.exp,default.mlp,9/28/2012,12:38:01,conscientiousness,ok,4,2,3,4,2,2,4,2,3,2,3,1,5,1,3,3,3,2,4,3,2,2,1,3,2,1,28110,13406,2578,8750,6907,2672,7375,2407,1610,2469,1907,2938,4860,4110,2000,1953,3328,2922,2578,2313,1985,1609,2906,2547,2156,1953,3672,conscientiousnessAdjectives,ok,5,1,5,3,3,2,3,1,1,1,4,1,6906,6297,2078,3422,2609,1250,1860,1735,2234,1266,2234,7047,3422,intro_slides,NFC,2,4,2,2,2,4,2,2,4,4,4,1,1,4,2,2,2,1,5891,14547,13547,6453,5844,7281,7734,5328,6610,6969,5562,6422,5344,5093,6953,4860,8328,17937,10250,5453,persQuestionnaires,ok,2,4,2,5,5,3,2,2,1,5,1,3,4,5,4,3,4,2,2,3,3,5,4,5,4,1,5,5,1,3,1,2,3,3,3,4,2,2,2,1,1,1,2,5,2,2,3,2,1,3,4,2,4,3,4,3,4,3,2,3,2,4,4,2,4,3,3,3,2,3,3,2,4,4,2,3,2,4,2,4,4,4,2,3,4,3,4,77516,10953,8016,6516,4094,2329,3438,4500,7781,6172,6657,4875,3500,3172,3328,3125,6828,2063,10843,5296,6781,5250,2813,6328,4813,3703,4922,7969,5609,3922,3844,5313,3875,8390,7969,6860,9141,3625,4515,6969,4938,8250,2984,4172,3984,4797,7469,3687,4672,4282,4735,5719,2703,4485,3641,5297,6438,5765,3406,3828,2734,3265,7687,3828,5563,5391,8110,4859,10656,6453,3907,10906,4703,7984,5781,4328,6406,6016,6235,3219,6328,3484,2875,4891,5063,4406,6500,8782,PID,ok,4,3,5,2,2,3,4,4,4,2,4,5,3,3,2,3,4,3,26485,9188,4531,5860,5969,3234,2156,4890,6031,4469,3422,7203,3656,5593,5281,3641,3985,2656,5391,post,1,caucasion,19,ok,2,3,ok,2,ok,3,2,2,2,1,1,61031,8547,7016,47781,6047,43391,10859,1984,1812,7422,2469,2796
